011 
697.4180120380266,0.0227714063
561.9872172612302,0.1620958935
510.49987647204154,0.0014200506
480.617149945728,0.0054385094
374.7204255576376,0.0036659433
323.0833376765518,0.0036899799
313.6272798563153,0.0227344605
306.1990614966658,0.0046247262
305.79878154058656,0.1165285269
303.6195327423226,0.6313903813
302.22807274145583,0.0129883443
292.86152973968916,0.0042346928
291.7107832756876,0.0448456153
287.4765228279268,0.025227057
283.5967701351877,0.2043250337
272.08883816881,0.0685356486
270.9945355191257,0.3603303933
268.436322695189,0.1233043655
264.89754930239513,0.1077044858
261.80420643635443,0.0769982116
260.6593221764359,0.0501440716
259.70380611240284,0.0010176165
255.94021593278418,0.0318246098
255.13437872988433,0.054029629
252.8191847305206,0.0063204306
252.10459961771525,0.0121134076
251.7462638076673,0.0127628825
250.30788798934,0.0332536123
248.9858215849299,0.0014659104
246.73618850501512,0.0172700509
238.56529854336236,0.4992854737
238.21235061291932,0.0031656668
237.61882858019013,0.0016449728
236.90144074597777,0.000899438
231.6993402978938,0.0011835071
228.49244378916327,0.1566077177
228.22745430112477,0.0184989801
225.8164399031018,0.0402730424
224.96416323420007,0.0469983029
221.36518649454533,0.0463832453
219.68636484451136,0.0002403218
215.43006081668113,0.000713809
214.9482480625531,0.0470107556
213.39070567986232,0.3350032734
212.34178841180398,0.0284238906
211.76510777849896,0.0713885899
210.24606148993539,0.0403814841
209.02668892148432,0.0220839194
208.8471127282528,0.0327421491
208.60113739610324,0.0060120083
