theta1,theta2,theta3,cluster
85.56416783180273,63.91189826450909,64.76252354547324,9
87.1145090753427,77.48673729747777,82.6077746497855,44
56.4531309919367,90.10701346423768,79.90773988325338,35
71.96454838561854,66.19969849170778,103.51576515890528,37
71.37624317363242,84.90817257768414,108.48583831990098,41
110.20364353857433,78.16390173441407,96.95659293483824,22
99.24439760866424,62.37326252696689,72.34123613343928,4
56.30068745139993,58.45737198544211,68.10910310240816,45
82.28888547922574,65.18334831849926,65.11062129101262,9
57.760432406732384,97.50099006727493,92.18529229040584,33
90.05757839935707,106.07023107715568,117.0090202621584,8
119.3685150441432,119.15798735929545,109.13980815318968,55
92.3402080845238,114.36442156367374,109.49685369983597,49
65.57639720323539,98.08326446429244,118.51865104758018,7
98.66682300287582,54.84858357342169,121.17645927222068,25
96.4095487291108,87.25901645603686,59.011706212913616,18
90.87780932914283,55.48748441604805,79.50058061079865,53
52.88760103921233,71.89459529480057,75.34606328280562,0
50.68147293128833,69.25183514447879,71.23450722823128,45
110.51639881493472,69.56464809752363,74.14254070623156,17
120.12958691779376,97.21647520026464,67.52754187838077,47
98.04353614813569,59.7539291318032,108.7775596033164,57
48.42870759986327,60.702516260252615,102.14756627727438,21
71.92600589435344,60.44718889585965,96.26828469698712,16
80.54130392843928,61.71342189068278,86.2350564220476,53
88.25520182763911,64.89570159126025,122.89661160517576,14
90.0258717035331,65.75702835275484,123.0947243518958,14
64.34019703171317,71.86300517085185,110.56250911154784,41
63.99394986720503,58.03065226455523,110.9834069278478,37
62.65994535271647,68.76937511679041,81.1437925623537,0
83.31251595916717,56.24030323541441,115.86575474720262,13
95.16361292641956,67.4590599540351,114.75670832651134,14
95.8769960676904,72.33168200691581,107.47419141736448,57
98.43236605734582,76.32245371853615,98.58583228746252,26
76.14271206665902,64.29954816265048,111.48441027223662,37
79.44530523099138,36.893986915793086,107.39805999930692,13
65.28816484767647,86.37763803898814,86.73975761025645,54
78.92872782804642,79.17341803057242,115.1050233918722,3
79.0717689398039,77.19526731445254,85.44953664743444,44
82.0795256614548,57.980318934763616,49.10523637901187,34
82.70287368982127,78.86674230655183,71.75931790212685,44
117.59395152254098,61.29892767046197,73.68436944933471,17
68.38005474077485,57.48919683731062,62.72915582735342,42
48.079754731320925,66.30669976870541,55.19933804128462,45
60.62811730651467,67.31324650764486,96.66661031170857,21
76.02091827404334,73.55662098684037,121.36276597357282,46
61.57230404947469,113.19643151233794,74.8763106702796,23
79.26914296268485,91.82329758858135,110.17565542104728,7
70.9424517207254,119.70960739551175,120.8715232764569,19
98.53364796184889,104.0488365443988,97.74081911697692,11
114.54426726487364,58.1560983336956,109.089990965061,2
54.19060791281849,75.6110550311734,119.21896757167742,41
78.02423836812639,54.606289883197576,98.97922629715542,13
93.3856501740971,47.83047665630558,71.14280832950536,38
84.86142593751285,58.46961273430263,62.68793640837652,9
75.14724775013495,69.72564547897852,115.49271343254637,46
80.53011142918393,79.64558708460416,80.93288176566881,44
119.2230394926792,59.196660805350575,53.81134291109838,27
52.62514433427757,77.43129285534943,67.27537575272018,45
83.99147066561702,51.62068515159807,69.19107434490344,9
52.07348249501783,97.66512924231434,84.21524352739094,35
85.61758484307487,80.57362259358405,124.6344362877768,14
103.6102795434904,86.01561442690372,82.7335502426251,36
91.44967736112248,64.11029936111828,44.29562026423033,30
82.70406774090623,65.44738847649856,63.352629475779295,9
113.9037015875652,68.54761494429607,65.5843293681783,17
59.03943979442849,113.32254879509242,106.57260885920338,33
102.50569066391397,114.744209387976,112.80941807917776,49
89.92753528776575,113.82674843502392,118.0074910111794,8
65.36242685736443,105.29868581816496,123.12485655925911,7
95.89366801537533,54.891737535700464,96.90964622667214,57
79.15670772822399,73.6970001952319,65.88837227608636,24
70.5903525691769,58.75841637386869,95.03643065936448,16
60.180048116406425,68.72527212746743,84.06052142962132,0
72.12369985578665,93.6179859195356,81.38605886307843,54
107.94982201950134,95.45704779750515,57.39084978084142,10
104.81605005274432,115.83558341090156,58.45576893539854,12
70.449086723987,110.01633938116645,78.93029281934,6
68.67568125119213,92.2338916345887,52.45105210936431,50
61.83340382518471,112.87575850565396,79.3281840347807,23
96.28500981625074,97.22327414725062,92.77642277628678,11
87.051740559529,49.270417835311,137.62902493938938,25
61.4830532055737,77.83849358195125,56.8946236795025,45
80.97927565125569,56.99081531522428,70.97404891241204,42
70.94117309635834,71.29339821055704,67.17312867331093,24
100.52570551251242,50.97005271519989,64.86841991246995,38
92.76644575568552,65.61499508048055,85.39871467204134,53
61.8950190154237,55.251622802842114,120.67444406430975,59
87.43270274866171,74.68372155718549,102.69827212251622,3
113.00541141392124,57.6255444715376,87.79740856447317,39
100.31562560564026,73.4470112286971,53.578502424111534,30
89.50872010526753,67.76226229838495,56.14377386876949,30
62.73760415105381,70.45980705491274,73.15923884101021,0
63.652262770589545,61.712412884063774,57.06249348157311,45
71.65129073272229,76.47606865725274,83.15233671681881,0
71.32057897383073,49.985601648154976,124.38132153821084,59
92.05412270257482,63.47878987521607,91.31254676980586,26
63.630267407352456,71.98239211205015,112.6728428155688,41
61.7181519844019,73.83433136995002,122.66150953343111,41
52.54078337459792,71.9790798092086,98.24790761414286,21
59.11086272243595,70.90947713619884,120.00679899925854,41
76.16277041994746,62.89119503832668,122.599648124135,46
59.03017616201615,58.2807676693958,111.42774192690813,59
75.37391360980271,49.69434540227033,110.65482579039956,13
82.39777485028915,68.22031951643692,113.23019542709586,3
87.91091607666597,54.21698418190601,106.3676172810382,13
65.1247464460543,59.88777740111482,105.79755954912332,37
90.63483083269864,45.5881414442018,129.67442113432642,25
79.48870825497303,61.0391922538917,111.88621467589245,13
82.20812714814211,50.41152761175013,122.66996918860389,25
64.85572254615508,51.90222805749627,100.69717228162772,37
53.790313226822654,69.82788697969842,105.52606310920012,21
60.74130653543168,66.931827307751,106.63800992980288,21
65.11172475616954,59.820612858622844,106.50637343010482,37
62.55600942361818,71.4911375726257,123.59514343133272,41
72.31084935070648,68.09046600985998,99.79251240305553,37
60.32660352128462,45.87257512039329,125.93986285897006,59
72.26219458423962,62.949918356881945,110.8830863020511,37
65.86762298249832,54.54977345595653,102.54825355716932,37
69.84099643881216,59.28382002826273,112.09250076965355,37
82.45925152375408,54.09569275386183,104.02030060523674,13
79.32564657364,70.66902491463136,118.7839737381334,46
72.60524455395952,55.75946091771364,106.02017874254926,37
73.1681029987009,45.59608914567569,60.820643453384896,42
68.75755492316706,64.25251777315995,73.56942360244203,42
60.799785271197294,61.781846135683146,70.4194806007258,45
78.21616490280073,67.10477438502082,53.31617064668839,34
61.60162774359312,66.12105127004294,77.99308562537489,0
74.12919355402947,65.51229726459631,70.15185549562604,42
69.3925312504652,57.815251363382345,88.93473542181361,16
97.7294697804229,66.12757272761925,75.40077763562293,4
94.97942389812825,65.60736872247422,49.91902834980535,30
65.29450235175726,66.58653758580405,84.07654599548337,0
72.9867348554205,50.5681249623148,81.74690133196547,16
77.48454377989029,58.467750357831854,63.30097603487581,42
59.60953183151102,59.38702490295774,77.09003838170163,0
91.65861086154727,63.531187364154434,70.64032545429285,9
85.84946431090643,70.88094300945667,58.77077540817274,30
62.53398208926621,66.36035337315492,64.51648294177122,45
71.90902298346883,65.01581995383141,55.81641852457031,34
70.5923824318339,78.61014440647583,91.8244743503251,54
88.29299936882197,72.7763348194379,55.96958837983156,30
74.46966969685015,83.06762086606693,66.20509822890394,24
85.82910895095847,62.5386385233132,58.366019479793664,9
103.35043845582784,74.16299266328694,66.79433191879231,4
99.27977729388812,96.50220823071,59.26847919687227,10
105.52318373970166,123.52748380848392,85.28596542275908,43
95.11465552508574,111.07211703744316,122.766108074611,8
83.99380835806882,112.3054562496488,123.12998485022146,19
109.6788748008861,76.7305237254978,112.55878145950548,56
87.58486481245484,56.76473982217762,116.99996745098709,25
68.01755099205049,59.21892812897445,116.56140599465516,59
72.63186596570742,75.46165842855197,99.02578978243176,54
81.69839290233438,68.32500874880095,125.48970162627224,46
58.741337142566216,113.3793893812408,88.28273591717615,23
95.35024498253703,102.46927474905804,59.26590958929223,12
123.21780186544665,64.742670011022,84.58076116287909,39
83.62572554806147,52.58528487513324,59.07263525823316,9
71.43198589823982,51.30891832904204,47.5396910783095,34
69.53244079278227,69.61222564671876,90.33837479661716,16
71.53882244234796,82.7237715869567,116.94733257931372,41
59.5007639520184,131.9463576371742,74.27005490129415,23
95.41365555446971,110.29723942383129,70.80203128371215,51
102.9723235389504,67.35399798797549,69.96217474879141,4
65.41691628905417,81.20563246563614,66.47319170159658,24
98.9212936409672,113.88520381867168,66.81936229537007,12
124.16659942525244,102.99250029690616,76.50625524671815,1
76.96757602971935,119.84377809881144,62.18569546003965,20
66.10580072695834,76.69306342128479,53.49241083804522,24
71.41937495324305,55.32339575078489,65.5506723827088,42
62.75558286825386,64.6961861985978,94.03060030521772,21
119.62521524802008,71.81122208225509,70.25923105384254,17
108.27992732776616,84.09961042887338,85.23667016573786,36
91.30531607671776,62.889756473612806,87.43109401106126,53
70.61437259254632,59.8662641143717,64.58292516269353,42
65.4433065527745,60.73145366758141,68.73148611938032,42
105.29297262141812,80.74970104361094,76.56820832427528,36
103.60534592447394,85.77913113056435,74.38684909132516,18
66.66283934187186,115.98969416026848,65.08471283485737,20
80.00586971978676,81.65465801391878,51.89971381205503,24
79.4808554271924,87.59371758799307,89.61917807619037,54
71.85606528694576,116.43033809901247,97.90665301268515,5
65.7437006420533,99.46467428938512,91.9579661029743,33
84.94336279591154,88.20253361414909,107.91000449830756,3
93.02650677994096,119.21182351275284,124.04042312363757,49
71.73321903271469,89.17800555041995,105.62424406788516,54
61.6081108558016,108.22294482808432,56.51949463579426,50
70.84429808876408,115.98952874137812,77.2073300795418,23
94.76223731567666,103.467944726818,67.70428295259954,51
75.49556646577615,116.499974377866,67.4658312128029,20
76.21142259754244,102.06158500525233,80.85631868356298,6
71.75906486190146,80.91504579116683,65.51859143254728,24
67.41660630126512,103.0424796432474,68.26650294131731,6
80.4945841295016,77.33731307154355,57.85083303812816,24
70.71406913826512,133.94321335420497,67.18248739168457,20
91.7722481044475,103.19679766862822,54.49444237547819,12
83.94429193671948,92.77474069143082,66.3753427545216,18
68.08995467105996,80.56022582115634,73.09920335917187,24
85.07665157410317,48.48269018945902,61.22904979708344,9
95.37997177601964,82.24321656203699,72.28958584361555,18
107.755886276899,82.08815368527549,71.59040848716756,36
96.17069141215032,112.02211868815137,78.82515550313147,51
121.6144302271032,97.99368133086443,71.94846642348412,47
72.36273673994278,109.71070588841457,72.74654122693633,6
84.14920620728502,105.0265037101345,52.67022518182336,50
129.8279882594937,121.65004731875186,83.80698835352375,1
75.55680517022226,124.9508946733222,99.85315742693048,5
87.09673247062436,104.56790138487294,91.96050754765716,40
73.8807735878474,65.84867380334964,68.0622188123353,42
43.89016389402202,62.24111570403365,58.50713342799001,45
91.7940479353108,85.74130985248519,57.91526495298927,18
98.79308909828956,110.50936521766438,59.92368032441771,12
123.59208857136038,115.08525318259449,71.57306404973079,47
75.14101907355952,114.4259514685483,67.10700422592154,20
64.16401001033405,109.07477303019148,49.642395083197535,50
91.94112182759103,62.74331479306095,47.43831136912828,30
63.02736467927724,125.52669685985596,49.52376663785871,48
71.11357172429742,115.5825862129759,102.59722366190314,5
120.62418063387258,124.91923685895392,56.37783478663558,28
75.30662611483324,115.12717005026292,80.15359456088974,29
68.30052310651631,117.43876053738454,64.83618254365248,20
107.60866044242766,71.84501368904786,78.11672610113037,36
108.25149555127092,65.32396708343913,70.50523658056741,4
62.09514292267325,68.73418575679504,117.48566111648404,41
107.86080474140228,71.52893129109995,87.48515710979336,36
94.61666770862456,96.76044713424724,51.30244465187187,12
70.45674498126608,102.47508385530074,104.55062301469862,33
112.88226761052788,100.4132325902152,50.445146891813486,10
84.66246629531236,118.72120241399854,71.44854427315308,29
74.61183306453813,117.41146640846566,45.979728303896046,20
97.34954124410734,55.41610174843362,53.55774138286492,9
61.69434896226894,88.8559704144872,75.35463473165875,35
108.9395781768114,107.63005194341768,57.49767733528659,12
110.97048115107468,112.88490538995656,99.86948689393463,15
92.55023517359857,121.37068776544145,111.65127338318358,49
61.49661230199057,108.03847523461944,106.50156824794172,33
69.58915227172568,61.23705069114141,92.631963792921,16
74.97798618083681,74.66525755162856,52.08782780612949,34
110.77158185459564,65.1638030378884,59.09553819921194,27
70.30463909319272,100.41410788395852,53.161921287499645,50
94.0871473552545,105.84836001700768,98.40406903349226,40
115.13144541678967,127.00776836566752,61.93818597048864,28
75.70203821107198,96.88099225532088,76.18510246324428,6
81.42910043516919,103.36152125218028,49.84540249927856,50
107.9682149488693,91.32931858921796,71.93993744066508,10
90.8224689093143,93.30267538725552,55.961540540044616,18
53.98286063132944,84.11994791544247,74.87937214237985,35
62.13261835054072,69.64495681991825,71.78464100994641,0
85.41469236705069,98.22020767716111,67.04661599621355,18
109.0403167539754,133.53529364247572,63.06535319753418,28
86.9463430408337,112.04735842125108,94.99669739027551,40
71.26736981191577,105.14538479725591,100.44248011160876,33
92.40976136884504,116.08121559765624,61.642571269987045,32
100.02510735953334,112.7173514686449,65.43937425659972,12
56.05361911980863,124.32877983635936,57.79290653801558,48
73.25068347982021,77.63611664658319,61.71330433547373,24
83.38046153308282,56.619086104214176,69.70086788044024,9
82.10823489416292,97.78154242399054,67.39565436311058,6
87.34127012938413,119.79403001194814,88.02681935657951,29
74.37137844204149,108.64931909423956,110.75894148073051,33
73.797469610613,111.25875848442016,92.33541561954574,5
105.41941213695314,93.32391783698108,62.836507877466055,10
94.89118558930248,100.32164614934804,88.02562355501384,11
74.43396079859272,108.00692628203323,121.5374019663719,19
93.63543499230532,107.269283411825,103.24565639228577,40
82.14681584517263,117.9385952126891,55.56832601518803,20
59.2543794645423,97.4777477818742,98.52994749221644,33
92.16112475151463,118.44373999605016,121.63543157338302,49
79.90413040435683,119.49033546618404,114.72202206218424,19
99.51194267610364,112.97886999686963,67.29364199861793,51
75.05937952113861,67.74855154390357,98.81343113189794,37
59.92047647840817,68.68441496337246,98.0390189952152,21
86.84337918199087,116.7196583562619,50.59237710167066,32
106.48628698017052,117.90000973631408,77.45328681699829,43
84.31718057258136,125.28062803726486,114.12132644999744,49
75.24026104403066,126.3688321566932,91.84798127750004,5
51.75484465509509,135.81003017889498,51.78768273107804,48
90.65997849938124,97.82097236574312,72.57097382707495,18
86.34863424364718,87.9029240391066,66.7414939966226,18
71.1071954413693,120.93877206427577,72.568734531702,23
102.65386250596556,115.85428052597037,68.2886606961961,51
85.84692309259721,110.58600693145966,88.20411644929229,29
63.6408010111059,107.9634254511685,104.57693743981127,33
94.0550839929136,55.72574667988049,95.754345301549,53
54.43425321084749,82.92049178103801,70.6234543358695,35
107.68893085870046,83.17553503203443,52.6508546305752,10
92.29473264391632,65.77822963815487,81.1063633918789,53
57.73855854258269,73.62167790425684,90.41049294415149,21
104.41955160656268,49.72769119316987,62.5106497788624,38
104.42033287598184,76.54652323799844,57.86830598612167,30
70.95481599966477,110.18550492500349,60.949096759071615,50
93.4595990047264,111.47696950445608,89.03425545500505,29
73.22159207956925,104.1142553260485,68.19077523464873,6
84.21959735266896,57.57060245795284,69.46843507736543,9
74.71192476455865,63.48209373681964,54.08140841550826,34
92.1124380268286,73.90168302673604,64.73116688766555,30
114.54023736493266,90.26039728693677,61.69115198275192,10
70.55800485739256,85.9249630231976,119.2323866043815,41
71.96901978993384,62.44944680224485,122.69622941755092,46
86.59683695565047,114.16118777533194,56.318555076339415,32
77.49983280058619,117.36390250341952,86.77743797854924,29
64.03530668264037,111.64205454581425,110.90490153969128,33
106.39906312552569,113.2936427848839,101.46878557159324,15
113.8091672741922,124.36951069362776,87.90205980192194,43
83.58484171759862,78.15685504878041,115.56798316893092,3
56.71749723704811,53.32807974050143,121.09787508593088,59
102.07782758848256,67.06386641674466,66.22519202266086,4
109.96752562702127,71.74702939793991,86.51887031637203,36
61.74994727317996,99.37387549895114,73.41390347930992,35
99.59981135100202,73.29575011854246,117.79857453863455,56
111.97654690802082,71.73660290684263,58.786291936666736,17
58.59098055571115,57.71488786618131,64.85024352052051,45
93.30463471067374,55.95717840846559,65.92470693393383,9
96.33251743139996,102.64576604463667,55.59544319484862,12
118.18156988257756,105.26342661698608,124.63380700399028,58
104.10472981136344,141.8436266473511,74.91975539316009,28
100.51482405214324,69.78903447703615,55.793624858888585,30
59.22267669309712,89.4739796361832,65.74318476447193,35
71.67342163717576,117.15254069667238,56.73773711961805,20
125.99376787156412,111.63146115267598,71.8194259109108,47
65.93479195285268,116.8020125335769,103.07037463538526,33
62.59377647964007,77.70223266673985,90.52966378058436,21
68.4747470780389,79.78846143811005,65.43791672876662,24
71.01333452533525,115.09456666295078,69.19484766142043,6
114.4753100345266,107.20689260705608,70.19768779564473,47
81.45216422904743,124.33478623611084,55.19596022613227,20
69.42261431296475,107.10292403946224,59.79873741808848,50
108.29788494729664,67.93016357386043,79.06731491032555,4
93.5196129693984,120.31114885956104,64.47399298701689,32
78.63672510722411,98.2908145341113,122.94206376754764,7
92.00174385785516,58.034192786559686,101.2975657736688,57
107.7503782060206,70.73950781114281,58.15237639805776,27
77.8187614898696,76.63035887890958,65.77300146390404,24
76.27415064742584,110.589226724119,74.51874295281343,6
108.61424389317725,123.18854276898426,70.62049049159288,28
100.0871824410165,111.5576401630873,55.68288415000729,12
74.88974279531351,108.26608121607048,70.0935882585693,6
82.45673890846145,114.76091303604926,60.22988949970858,20
72.08001170322225,125.83925608786106,77.01231453166231,23
102.5646465093026,110.18342985108836,55.02537797354272,12
104.2981879893442,101.45285403503628,76.12997029909343,51
106.68747350977178,122.22865219528325,77.48496975421799,43
105.9752001719316,48.94976101133224,130.0054650209581,25
61.12143270954461,73.53136605804966,88.45751862699535,0
88.18546495556558,41.020222936189406,57.47431848299773,9
56.13766382204202,73.46180675109521,89.56961347812818,21
96.32376720218537,72.60313525933098,101.47508558266205,26
127.37300351022036,128.72647606897084,67.46385060100829,28
102.80168517221487,103.4021808460342,60.715705450445256,12
59.18203253955362,98.20521032090136,69.50248259147367,35
102.46773708117912,114.69242195522207,96.44201165925416,43
87.42529303728556,133.4429768813995,121.29130453464064,49
116.10792987918032,118.17071496315086,72.4586885913707,28
94.08231161860556,107.40589777408512,61.43877831987329,12
67.98710306382374,114.69853595657604,75.3193164172186,23
121.02153320105025,103.89121107411792,60.54675595188009,47
72.26800039307385,121.01811020876666,114.20368131317902,52
73.6529977310637,112.34829563030692,113.24143646071632,19
106.03493371903444,100.42854372523378,75.2747586065516,51
65.10254072118461,127.04326082687962,67.96897540562719,23
62.68923356380477,103.63737912201492,119.02308177273484,7
110.2206350179984,121.78672360302184,81.26780236949807,43
78.54346439890182,119.90077743619126,122.44025538264206,19
74.75207743257411,98.25631342030552,112.58546108026322,7
66.07876359695561,76.8251611064512,106.61150949508104,41
86.21685050670604,51.38797237903043,112.4264418524851,13
87.79192165475187,79.99673911658948,109.39823780215124,3
68.58789025450116,104.51556496728335,107.57623143479417,33
74.43480434748896,125.85887646662368,109.12955019316914,5
53.374922724383765,122.41118215269316,46.07111205106452,48
65.16490529936192,72.28364903905877,81.81312488230331,0
71.32992352095853,78.0447998292964,95.81319148605402,54
118.37077395675084,59.25441324957429,115.3337652034938,31
110.09786042575703,65.99597036356113,124.86328318318158,31
66.07835986756989,61.33386100326863,118.51751349735994,59
71.4516667753185,46.74795497446032,104.97104658304958,13
78.56999714113036,52.65255087178708,80.77982912663516,53
63.18320968629781,60.88657129287855,111.49422806596,37
79.49011893746564,62.7528483520744,110.23695707948504,13
86.835675784378,48.39857869160338,106.55777435305744,13
68.21337339572888,81.20608607422402,125.63695143121386,41
97.76146227955836,50.08033142947635,91.95333516888051,53
74.4226556313907,73.16051177911773,64.94371568011015,24
74.16189596992545,41.9070323856761,74.6623689257188,42
73.93152786824493,54.32239675890311,73.13259976887923,42
74.90319049262237,68.27566564705126,71.04398261200443,42
64.46030329473562,67.34876882623203,76.32712797538593,0
69.25916129110111,53.19495859248463,69.428283433984,42
76.77173657417228,72.46389937760955,71.03177226408643,44
82.81596073852225,53.98817664127754,67.12297168654723,9
65.94047520835645,64.29940166101525,56.98887147465419,34
67.33647226313634,86.50440396532485,69.811779721615,24
67.00990643053501,76.2000489703584,67.71642749152214,24
70.14776173727616,58.13327397889071,48.94643292936424,34
64.40408738478665,62.2193002598623,59.065326378754,45
64.25405596261265,65.42076212303212,62.194623378959946,45
69.64359714303617,62.1000832936768,70.75238601486771,42
77.35795437454114,54.0145883599868,77.43858916074252,42
62.38145250814512,64.82366998196069,75.46269294817756,0
74.24364758805083,83.67890399496295,66.87107357575739,24
86.53055844152945,62.95189250013708,61.42209139689548,9
85.76942840201433,52.79980506219741,68.24694723622231,9
71.84137826977656,50.93392170882756,81.19788597192864,16
79.28435227791141,62.51950497964466,67.31610433109508,42
74.83702141163049,72.41535725637006,76.93188623139251,44
74.06455116730953,48.54816961380878,69.54178184464642,42
68.20327132512739,46.355679473532376,89.3109043651604,16
74.36878435717051,59.91885687108806,79.3273715940773,42
81.59691852868329,63.89712617272831,62.77026284073664,9
63.73809263949547,57.72678920765687,61.17081585259928,45
79.71039102857354,60.8156027295152,57.24962169701156,34
82.05081852115718,86.12755375047823,58.63600347685277,24
48.7335085970299,81.07368719906964,75.77548922808403,35
95.6862045638226,62.30867059067613,60.80407144894813,9
60.8419669665249,62.86173386024604,88.52528774692806,16
63.55773340784213,73.9142817757993,62.83860833238777,45
103.32297441558816,54.81626021192776,96.3461015419155,57
46.09679116642777,65.23676699890665,110.6650472510789,21
93.2242628744885,53.54808433426185,101.45362823931885,57
110.34381001342024,64.85159806165433,69.892099501461,4
65.10205566172273,72.69540082382481,70.88074146895829,0
67.56502394139783,60.31034212856215,62.38087045898771,42
65.02425350564964,58.0860924584886,102.65626277950696,37
66.50556575438851,60.374150187478,118.89924797845458,59
59.37392965490525,111.75641329441422,56.15441267636096,48
66.02807581628487,92.37559221402616,137.84649358500334,7
79.30218615299825,128.7202515809412,88.37365243077043,5
103.6611663344856,115.8169084712056,90.7609108031381,43
118.89362797731,106.53226192094291,78.40296487121324,1
97.64080661967309,62.6847131756122,67.20400326376995,4
77.95946566397237,71.23741235906503,50.187268613732186,34
93.42793717470992,94.37491297884964,68.68039787028297,18
131.89075460800794,118.23866468834568,93.06393852793846,1
73.65319830424914,114.6146282956878,116.92571299853162,19
73.97995665295889,92.83281863824187,63.786143632253065,24
87.38474204064256,69.93231960692908,57.48910057769837,30
63.811805741924175,119.04135806905263,75.0515697108084,23
124.0324451337304,113.84486084087683,63.39870986225295,47
47.97128495880815,106.41693236172918,57.21060329765328,48
95.65936178373472,53.794849382876855,56.537214407946415,9
55.071736912850064,113.19970349387016,72.41841577047626,23
114.28548595381572,124.46929227158844,93.25074736392526,43
87.1926105783408,123.57530965821344,107.82467968708444,49
72.55707054594984,88.52790144033456,88.21198640735227,54
45.68337294285287,76.19453749866139,61.91552858235038,45
65.13199011920642,64.1673968614616,103.8657004444941,37
62.22065816772076,106.7380186013358,124.35697062601125,7
110.12971487075176,108.77049653110517,125.123853670649,58
64.00327420713451,113.632529803488,103.81977834869475,33
130.71225118847727,58.50749359834617,99.64720089153674,2
59.3964101867841,73.7789092509432,63.8664364596181,45
75.08759970516293,66.4793908578059,45.37113927246168,34
62.59606945441674,77.31506615299885,112.7414085334458,41
71.47321539500591,124.79612686704166,66.5795734790632,20
122.12792635574698,78.89974279568823,82.06293708654876,36
74.30228950423252,50.05355551040969,65.27633482742812,42
81.84894548170868,58.31609963441189,78.5523899542588,53
74.09023781716031,90.41985880858138,84.16169190337355,54
87.28795873862698,117.26282101990826,124.33206629062757,19
103.09119735689488,107.70075491847548,112.03936270600614,15
96.84170656108112,90.02721638198435,71.73758673346816,18
53.6166304897168,104.59259320154298,82.32273396677276,35
104.26285234405572,115.55633295276692,69.5674544077797,51
115.08122687151074,107.17619377453364,78.89919823990797,1
90.5812794791422,114.6983417807233,58.403859274926205,32
59.92475341542509,76.03374136931978,72.74170903164801,0
85.77481759134082,63.882843637695885,76.59762149824901,44
81.77885503336915,68.07242645377589,72.59499578708142,44
70.9367627369557,82.45447188767507,108.76171163312752,41
65.15671808820592,136.60838788590334,107.49856236542794,52
118.40671314188538,132.66505648917587,109.9029846028752,55
49.88155304924203,118.8664116240578,132.05647706959022,52
86.35474773069824,96.84967014937334,70.21945511054372,18
106.57197127009684,103.91056543115305,78.87474596054834,51
77.50664643653684,113.74560561080388,96.89864778354642,5
80.47816225272341,89.31616607462921,95.57975488819676,54
57.17522870491699,128.58707389310248,52.229625031890464,48
93.89307916135598,59.38936468104741,101.5029128063288,57
