alpha1,alpha2,alpha3,6-1-14-20,1-6-13-19,25-26-34-39,26-25-33-38,44-45-53-58,45-44-52-57,63-64-72-77,64-63-71-76,cluster
63.70371983804138,79.19734666565307,120.43319829106517,-5.350369015933401,175.25311826044774,-0.04010527619204644,181.58771202065586,0.1337382092578488,182.46124053599831,180.5070040898234,-3.148451874457327,6.0
65.67960150278779,72.95257891948225,114.98200631064218,1.8873142032316044,175.56774827030114,19.944870896890556,191.55359160365737,173.01344283423285,167.56343331255016,-17.195084650830577,198.0519179942003,6.0
60.68410831523643,77.00930489320302,122.85895168527705,0.5541270343723301,185.7662947237601,201.9231058752585,-2.3965733171437695,-0.8642476059785169,195.84208624442576,186.00106730351348,-0.04120274497369936,6.0
69.97796182974318,76.37715440928021,127.0180275045835,-42.83820006127355,207.3531814235625,7.258049289216141,190.00095152568232,176.58268402820926,-0.9584030781795788,180.85148468335956,-22.13482491082649,6.0
75.93932701414171,83.98084910975905,118.71243531697635,-3.040981078083272,171.4167938737185,163.8153099549287,195.43383049635344,12.781078957072152,194.5947119199576,182.4270989551076,-23.77737421526664,6.0
60.29159105340177,70.82730101933619,117.25625073209876,3.108816350781223,184.38932636312347,-14.406970370836977,195.82040798107676,251.6645371095837,162.371060288671,17.71835706889132,160.42446976699725,6.0
111.85784371241257,76.75537347721368,78.17570877703628,-12.67759149007783,182.1706721034268,6.118524978417346,187.83617132485048,182.82309737231083,-3.223289934404505,184.17265433541996,-0.022076545928177538,7.0
116.42690742962584,74.10423874115759,83.63191899738418,2.0829993345592173,179.22733632542952,172.67149757895788,-5.833129902251275,7.540591515854793,194.2512529455703,187.32858012712236,2.881439715908005,7.0
109.67964933009402,74.9167803754631,77.60857565420717,1.7323659414816797,167.48153049957526,-5.44350511766049,172.24892471346357,-0.2620185425522819,185.7982158477798,177.5745131462952,-7.488958392409922,7.0
113.29461175302744,75.92007092089389,73.24888329317774,-4.167480052431168,187.28838773010915,200.79457232780717,179.44349985737796,-5.177083592312565,160.92708319316483,19.964366759106206,152.8897747911762,7.0
107.85557982082118,73.92023359903241,69.28565162952383,8.355513073123415,165.49283615835816,166.3053873487478,110.18204349151154,211.3154678144165,3.0194284044996804,207.6276529231696,1.821033033847725,7.0
108.55131165097049,75.13982755496006,77.02074117562432,-3.3430488759064794,180.79886469988708,172.17187933689675,173.53375238366993,172.50649214609768,177.0894215370444,193.67605789625532,-4.4159551297226285,7.0
108.33886516685429,78.23374617332576,80.25865045305363,-1.1276649462658053,183.2431156965985,187.84939755607718,-11.76200841866249,176.65449121687865,-6.208706547443019,162.3246907265245,22.299190655272145,7.0
111.77185173837157,77.26692058751587,78.84713057851815,2.68904936077164,188.3298507026807,11.056809705819596,166.01320547650784,-0.45869645013633864,173.95840772090278,-4.307290975947606,174.83847192679184,7.0
102.82395707729164,71.4517785901687,79.04116223865653,14.211092468948715,153.13936715950007,170.96695041426383,-25.19255702470918,166.1768276511632,207.86288779183135,211.4446242947452,-20.52686325218855,7.0
121.735745993236,71.48147741403902,81.48331142265478,-15.609784641879855,209.23408034569945,-22.22698027026512,182.56239746481964,203.40767460811733,153.82217161564563,188.33007187910096,-0.3623092289625129,7.0
54.40770325494016,54.62696194407623,55.15545315021905,24.919174718830178,195.4473093908308,150.05096497806957,156.4206194254811,185.64692315538025,206.20581003684484,164.03042488294827,-21.51296227303469,8.0
52.23233042579448,60.43033575619683,55.58292889661121,6.153953254133359,174.45700348980674,-3.7334191498878795,167.64426518816603,-1.604292998722771,175.44530705659884,-6.213482084801622,185.14426943234642,8.0
50.79479219854542,62.445182546962414,56.16018676257151,-0.7483363686086625,169.6635091958318,-9.626480406269277,168.9067664858215,-10.805333221204842,189.1494231414964,170.2577502305548,-5.706754693341121,8.0
51.54818401054506,67.17272789449632,56.485236774732854,1.5995069943566431,140.74546950587705,8.34645365844425,171.90896093843506,183.0492332402047,-15.085401225405452,166.9087665845416,9.225949522932668,8.0
54.116738427002524,62.733034690069815,59.00278299406243,-14.133377279781296,208.7620908029018,-15.444739983668269,195.40811942988574,177.80688411319773,3.9554393734986344,173.84256279655602,7.781699295048858,8.0
57.53553163378498,54.8508733802105,57.46023732180786,-15.475313327267031,194.6676456111969,189.88766554766525,29.14747534161132,145.1462545242926,192.34278447351232,186.6478489926864,-9.441961733974862,8.0
59.33433740953412,99.62285960117012,71.88242317231179,-2.5327069886539673,169.70700485767728,-2.152029430011063,178.04597316226497,-4.9717250476478885,167.0780416307944,0.17248085341240754,173.57097049925315,9.0
58.313235140629644,102.66484416483411,70.91645575004159,4.020631084256949,185.03620710164867,200.2238287292252,178.96138208421465,-0.06465800973567637,192.58185498279437,194.8797350178972,-31.714209500823664,9.0
59.62536316712559,97.90877715624914,72.55394147672281,-7.376846290716233,161.69472683951818,-9.940744460948567,175.04589894718072,-7.097383206414818,185.56810366808227,188.2411258789849,8.36062596895197,9.0
56.13715519645707,93.7668918476072,80.8117478622005,12.396439738200575,36.25223720622698,18.89088265941462,168.16177556583693,160.19864374209544,4.903784717476353,161.5850931089574,0.9334009947940142,9.0
59.294020347780005,97.74769059721305,75.33806730276851,-10.623333975541051,189.14005397430157,170.5284693486398,-2.9185932612226377,6.897816608088757,188.06924574039613,180.2102618413282,6.736045800836556,9.0
48.55132005575576,100.07247804962984,65.29980915952457,-12.315901949615537,193.7457495251856,-32.48322256131103,178.10899568627886,162.97554306548167,-21.857749413049014,154.12024960749858,-2.504531856940138,9.0
51.89739351189434,95.1358255224078,74.09899799106847,-37.88711571186291,213.1604060021156,196.5314495958513,1.2194829493126156,199.6396221000477,-28.447831680278384,144.61014351703426,-33.46142671076107,9.0
63.118189172705264,95.63476213481175,79.27322191539173,4.481379628864497,181.45106489877048,203.20393565068784,164.2732691483118,169.0430833249526,174.9716913705027,176.802235405762,3.347198492263746,9.0
60.12873833802903,96.03122440212816,64.6295624462653,20.334217094495774,168.647627061067,213.8649368151576,180.93192949763372,9.028693655472868,197.53332400806408,7.484532755150749,177.80363824602398,9.0
66.66142893414329,100.81469039321986,70.13869641333794,10.19965085035758,193.75533412381463,-14.722489220464542,158.64978896908173,6.780685987694805,175.66082900997918,0.0258475403362255,-44.73239076279141,9.0
105.26115715229726,117.11103852516958,107.4580117023025,-1.6362271690114163,180.19414106112177,0.6381431063553499,185.91844464624327,1.4419065467935384,178.31177076868295,178.33551462344715,-0.18543973578106196,10.0
111.45986510818369,116.35694480647327,105.47409421528369,-5.032118110442838,180.3390351086045,177.41541663274597,5.28615336889699,4.926706725961489,170.84069164948923,176.27889592602338,8.210885351703961,10.0
110.96341366359545,114.3174350132256,107.88318161450627,-0.11210108988847955,173.4764572976654,177.9514516466823,5.677104780717305,171.75907870175078,-11.67710932840695,173.25925182905635,-8.90975573220289,10.0
105.57347909008726,115.81520728013838,107.16600581783229,5.622435633425164,179.0967919582659,-0.17640458992412,184.27408816912381,169.0763158262928,8.921240402206918,185.43003018328207,-0.8625393631231537,10.0
99.1044814779574,121.63356709606738,111.8429377880676,-16.476032875502284,168.5657037895018,8.894570743534235,166.56565053153014,22.35264768736072,182.0294626680501,-12.209622268114256,187.30014234677543,10.0
104.70297863430766,114.83147895150718,111.06892799918296,16.12426191878264,164.51253513745837,175.28614255541547,5.331849638658832,213.026452041759,159.8810615437944,175.69954686471013,-25.10883846146472,10.0
75.86280690196037,73.80193270536134,110.32542466676946,-13.272410343426197,191.1337569682645,186.0501356678244,-6.985301163614965,178.17138970072912,176.37457319634865,170.6275297947794,11.61529445981375,11.0
71.18275529959404,59.65170742450955,107.87860210398955,-7.239959836668328,198.44576088012332,-14.56545665615463,139.36568727892103,3.9071425400067046,183.54401291082885,14.974799189079992,179.2058088890759,11.0
71.11142360900247,68.04996570401329,113.03987915364701,6.1154539330791495,152.96064716455814,-17.515311593654957,162.85334125845102,0.40348953783848235,189.53931111528982,172.6309332357615,11.768591462242016,11.0
73.66658758937187,66.7220881056271,108.47866404259665,6.336729538199352,178.1166378898303,178.96568281871978,3.06490749214646,-10.511386836806468,178.92518686976968,180.2550004362681,-4.301994086899537,11.0
75.54223990178966,62.18051421856774,111.29255153432837,-0.21150955568859509,173.94652850334,178.98932490882663,-12.453660329847441,173.57969831951942,4.372842126557292,183.80011384249406,7.781068544808564,11.0
69.15038111302476,67.51250560600143,111.17842607554827,-8.5771462435869,156.89700895089246,-4.189473964419381,186.420523106672,178.88770277401304,-6.247996785345474,171.42134407325247,15.037198155690833,11.0
81.18530839862093,55.77478726047713,102.88004884211252,-3.091290548073021,168.88738849528525,215.59193931344743,174.45300990509452,192.9993803822941,178.89738385971086,193.9068162529067,4.167418569020695,11.0
66.45767736564802,63.689427235486185,108.30695835998948,198.67590062020173,-3.584014449174876,0.8197811415171989,163.7090805995808,-8.999264067330966,176.85399387973598,178.35562985802193,-19.532799021118496,11.0
67.06020042547857,65.76473450691293,114.9319928786616,40.25497475288448,63.91910764066248,173.75211925883863,19.86290509386264,-10.338088316898252,156.14618432069503,192.33197749351572,6.105575282958403,11.0
75.93217721267919,65.32132142223003,110.97891407298377,-8.267320486733748,203.70539143721174,-4.726587374976088,194.15123507272796,-7.607239920522494,177.50600055289317,200.84400204793906,0.571836490299642,11.0
78.24012180116942,70.59538995416523,104.71566031820964,8.503791918346504,185.18015885121633,6.503453715530998,166.33735635177126,-8.906579881612833,161.43149680090627,9.15096511398977,210.13932230727676,11.0
73.11720181479419,63.104671689800306,113.03669770341416,-14.549638770046641,155.38115277777715,-1.3792159104378772,170.88749366287152,-8.019296498092233,193.0264242884181,27.439828332088286,181.15001394456036,11.0
66.73439589373156,64.56114027075863,103.50687772996764,-25.397986364379804,218.9244558631484,148.77959771239514,162.73525879374372,184.9742857271583,190.7380456462636,160.8041055850205,1.572318987548392,11.0
77.89213803947904,62.473006150954156,104.2266279990829,-3.3299432160482496,175.8738427370341,0.7659072766178596,170.31539626297942,8.218100309969172,179.51769978436414,-25.369038454464533,170.9413279761087,11.0
68.67039841172266,60.21807473883692,80.85605995883493,4.2961983314574885,172.79152949919754,-3.825034828565062,172.57599727515554,-3.3759115246293403,184.42541242645137,183.19968378669068,-0.0826639487701598,12.0
65.67863081045697,61.020406465028685,79.65731776269644,-0.7048350398378312,162.70685826301656,-7.106324322995318,170.46712451048316,3.2004974539874764,171.4910631110984,-2.042556714402988,185.6135878226592,12.0
61.16477779679774,55.35867237385474,84.97918117642332,1.878552836171144,193.7201283244144,174.7032778867828,-3.3498066755329603,167.0899165245286,2.547533886199892,184.92704774503005,-11.04734866576578,12.0
62.28906255927111,62.02907927169939,82.3526092564239,-3.6122791564754335,167.4324953257857,-11.218180850091446,175.6869544573809,186.31005924440234,9.895841851293767,189.22413625077593,7.81843308159421,12.0
70.18953865229426,54.945217764590566,74.49095559534261,-1.8272269160282728,214.9692288219504,198.6354216187463,168.08452926162565,184.02523527009004,175.3391213024884,195.63259493661255,-20.05023121853816,12.0
64.51786372368996,56.48082144486519,85.01580799747187,2.6937463313183936,200.10140634013604,224.64227882990355,-25.62159108471344,180.30496884645487,170.53408906959473,218.3915723568918,0.9126989552648948,12.0
75.7039715703909,58.24133322557048,78.24572229970923,-6.646238762348636,150.1959959933549,13.958505019394238,180.8876724877791,-16.631326681120633,189.8433868998765,-52.75189049453242,31.578404966048588,12.0
125.91143937368582,121.48377317475742,96.06712792157916,8.710508263368364,179.5950100207486,18.304818642331625,182.01720789060087,2.09641590634961,184.3781011563662,176.67902222476454,3.9882823292867293,13.0
118.9497098422111,118.95710425596222,92.06671597610968,-3.208176676075262,180.0272071954414,178.21798939041196,1.090787050984184,6.106485473977194,191.8504325854314,186.10258111565457,1.9495752841700558,13.0
121.42011406596154,119.3849445063914,82.68422886040247,2.3384176441335387,178.66182212874426,4.2572497592647665,191.7199194241635,171.6287620613045,4.329944291565785,174.99942556212477,-11.209960215057798,13.0
121.81253793250455,113.22508169096838,91.71066627642088,-3.033443406711663,175.2157138315004,149.55532292321732,10.5339017119836,152.62765992621692,193.80453792308103,199.49204224260055,-13.327402491260084,13.0
132.042772618184,108.52847672261788,94.01254547121071,10.22562458951341,184.32019694192164,-7.292475933857999,167.47148016510124,19.29024961206585,169.99772998320344,-2.004635461081256,207.736675341871,13.0
107.63456850862761,108.96534141937249,59.260838218890214,-6.966798616518477,169.5277647954644,-10.615114585922166,181.4734968328754,-4.640560079899545,185.47585254547658,177.35885160282086,-4.358284361091391,14.0
107.41466807971203,111.2269873938544,56.755958556448114,-9.369726925266686,185.48095513126668,-0.3216089701473586,187.34272677851772,173.309862132271,-12.552806554099217,175.89249078001376,-1.113259044351866,14.0
107.15989395894759,112.80880118943897,61.4761326381009,-7.511158965845421,191.63421087815496,175.2186656500934,16.14441818191551,171.51491948709875,188.4640944430566,181.81971306426723,-0.7378442122600278,14.0
110.29645505486712,113.8110543660497,57.83038349282062,19.937706682324347,196.33247847635903,-22.797718190243796,188.95606839102192,-1.1663107445821872,179.87369975175892,-7.9673698924703205,170.4979189044559,14.0
108.45592873935584,104.55486937310148,61.98560811524317,170.86122703086147,21.06508973739209,28.1617744425241,183.0512653464197,-24.490107582458982,225.53710762063616,171.2844409260857,13.461916414464854,14.0
104.67173353796667,125.3449462465796,46.16842263975986,-3.614467339537348,188.2914278383323,215.9180638261735,169.77037404380656,17.45336438986192,184.8454343799567,182.6398553480243,17.159503089986387,14.0
94.50487725597311,101.15787478685802,56.144489342089706,-8.612831559391285,189.8711168502901,141.8862018694534,-23.50334068782188,194.6859025369498,-6.2665379074288525,158.86390123908913,-14.25465408478541,14.0
100.88620626129922,98.86819436228213,54.22459041135071,-0.3552752442360573,169.11294013064386,189.48208311264165,192.52635114866135,171.07626734747163,184.32159474969816,177.04291958437946,-1.8554452642082908,14.0
104.81059154059216,119.39126256339598,59.38530313976277,-15.939118576784209,187.25568300591985,185.91760275221588,22.665324942285043,5.397119255900053,175.42586009094464,208.01794439864037,-7.941453164736905,14.0
71.08007655511932,62.04480113750385,69.3248796355512,-3.7751781814237124,171.49117985841656,-13.03278700855045,175.19578141627653,-5.565939034140806,168.10612867589882,187.45409140594768,-24.64701016710807,15.0
65.67779968641919,62.046905411800395,66.86236002332404,21.401515402433148,193.60737381814056,-6.218129708164386,180.47010923429286,-13.15156187325016,175.44222030590683,-11.258307177979164,183.63060881065374,15.0
64.00852763202683,61.2309253110016,71.94410005596264,-4.883208414220471,179.55710313700413,164.23463571907433,-10.66477726569473,189.93794347311567,190.7083051381898,204.19766919219992,-8.45828318976979,15.0
68.00372346771604,63.61073356491805,69.96178372390325,3.1229044277591695,162.52232880721112,2.5061647382712957,198.92869779708533,195.96001281100075,-0.9333221812560639,167.29246744726575,-14.56887118946924,15.0
69.8450084374094,61.39244421571164,61.08020774828783,20.59404910620125,200.3723580949492,202.4761415113192,154.52768176834536,-8.364769594871161,198.72631071423015,181.5200660720841,8.584062034180569,15.0
70.90247331470962,67.7161729819014,66.88156847519909,-1.0744666339560218,185.62535603969857,200.1459726206791,-19.457826451357874,3.008236756354337,194.44385489202747,170.067293247876,6.592085158780406,15.0
63.78769338145813,62.06806023141596,62.37606997573774,-9.699153042604484,215.9519470833516,171.3800244761056,17.198828657062997,192.18074893768525,12.305710987316036,151.922956863503,-15.349499136507768,15.0
69.28925765894503,62.88556043362681,72.07118819020097,4.177503010253988,220.84994934534296,-15.241742554637048,185.46252066796688,-23.84545413067281,192.7922686200351,173.98534310598322,15.492478828062596,15.0
62.108428968987255,60.221066673089055,68.74161170270844,-7.844512514714731,188.23937013550628,156.15745032022616,152.74571781291715,203.00207381332663,185.53947749019656,165.74471775297022,-3.332076869541736,15.0
69.84820222175071,64.06650039323615,65.66863215100724,-0.29762625320626734,166.0195623334158,-18.541391977183842,160.68311014440195,3.677047995622915,170.78749000533497,10.164025766434612,167.42787310718668,15.0
69.3375577748075,62.54860322837906,65.54533898238309,-4.865704415964832,166.89974477835952,-4.425896451485149,167.79956817375512,14.957230507441144,192.14390988266845,148.35770026455154,11.361608482178758,15.0
68.44523505793431,61.50786423170431,68.40573446645074,-7.381190878210397,172.2130905317272,10.366140845998192,159.042476731709,-10.33132331046187,216.86595129028072,200.95742769734014,17.092512143569525,15.0
71.96632913134785,57.56115439928595,69.29191663555794,-0.7378712025583344,176.27620903201003,212.2223072889969,188.77382684410452,-2.701084692414017,179.33411747738515,194.0416414148063,-55.34889941428956,15.0
68.29322601417906,60.89707777944688,65.95376909320093,-1.3064196385529223,190.4564348370981,-3.235135034291439,186.62033328391396,-6.846286123845887,136.56782648428393,204.18080116032877,49.98351614640031,15.0
115.52502984856078,55.96836493044282,75.14962280400823,4.905386998211814,189.56400389936357,-16.96642723669285,180.17622160702348,-7.726822035550027,178.96828470540507,176.5373436059364,-8.078477506149568,16.0
114.4057085282008,55.187013237932796,72.86372152511353,-5.743375909806806,178.4887761982205,182.24102851384896,2.6670794438383343,175.64159769652923,-10.271712451461536,179.43756585623927,-4.7588422719538555,16.0
111.27592639692307,63.66814454224563,71.46086627260041,-10.700476342390083,184.1170450657078,-7.00728338485271,213.74132700088313,186.49701297514312,4.603430820543851,162.0411500341307,19.55125301119791,16.0
113.76164499663295,54.96041122919476,79.23650713149445,0.48778725561363867,193.37708145053085,165.85510868221115,8.25670168772392,159.6978826312859,187.58007687978983,194.96059455235303,25.91025799893132,16.0
112.92849086384666,54.2726298368842,82.53876448675233,13.566460896000317,170.8693300722356,183.67472296158732,169.13577147515835,11.140816872998792,156.02660953710975,175.99188654608645,8.385653489261498,16.0
113.07878564745911,60.50383125962741,73.4524391115867,4.5546514039531765,154.3907963231851,7.59721606124842,157.05712355055343,-11.730946813272553,167.7230293067473,-15.583152339305416,188.5428815950055,16.0
116.1604140152274,52.03146403620679,70.56126569931637,-26.376265846441008,208.11352794923027,-2.7636960008852984,167.9945673315287,10.986488631035762,168.7661581835287,216.4986008160473,221.97602219002476,16.0
112.99229045743797,64.19888790148691,75.20467494457486,-9.676331124940656,168.03189260062035,182.85263927955344,197.01127986931397,161.60257367328478,174.9669229300008,216.23970016664316,-7.154095336735931,16.0
114.60612252197666,59.64019559082135,74.72228828810013,-26.255546373633862,203.38523756105613,-3.5923835367481085,197.18194424946503,119.96533783180573,166.73392096744325,157.75411066117667,-0.8423499956609675,16.0
110.75376408920263,62.74486360734761,69.67858318705208,18.868751770868133,195.29565859861745,2.473056371320823,-81.4601618582472,191.05038666905952,-15.81210025231987,164.67834227975982,22.460048648354107,16.0
119.51196908836164,58.89099140661052,74.88590134301523,21.67568765705096,173.89052853252107,1.5677605495094271,182.8260525267705,217.5215190968577,173.75223446451434,169.42827663806165,-16.114150801182497,16.0
