alpha1,alpha2,alpha3
99.7858956490261,79.70296056488844,65.89096343721205
90.26105238227701,69.0757144894228,63.61039979597475
56.846816580567435,63.09424639205565,62.833234036325635
71.60537314583986,72.33268737668945,84.1606625852463
88.93605746888348,123.93389419800646,73.42482339769234
73.72561806832371,128.4093592219371,113.07839180940297
71.82978514922583,126.16394456699472,90.08606213856746
76.74522801591279,115.60784008840096,118.72699442436522
74.20871217221713,113.6382036368707,93.56414872657403
80.77648238101254,90.94672929786573,110.59477452749348
121.73202757517221,121.7185198890629,103.72942299692286
90.79276140503232,122.04341500919604,120.57255343759364
74.99187578968399,129.35558604252992,87.75990717959269
64.89080027625299,76.83357553571811,115.78898807601357
80.60027566965057,48.91886995000371,107.1260562400377
78.86932494125205,69.29642477989604,70.52663012699661
95.75555061158485,58.437040183805706,88.72957220482078
104.91491048042867,83.3864708440478,81.66210345802612
109.25366585840595,127.10125845737437,52.12516546174829
113.36868658833231,116.37917063530952,63.921042197851115
58.65649239056736,117.88959315955236,108.05498248415789
87.86837944054335,98.50933272531556,114.94842655512285
96.60199308821214,115.86454857266148,70.38116264886177
110.75505823197379,101.05273637618777,63.6593795686696
101.26322523363328,55.74806507410141,55.7317999818793
54.29821023927489,65.5596112939989,55.22749856986513
91.8896209001071,76.22778045233184,77.48255156317751
103.27003640877908,79.87689895419302,65.36148447225878
63.54466759442321,112.11178798513372,71.25330670401422
100.88254818522533,102.17374597218625,72.3321642832106
120.05310608448328,103.1687865650838,70.75767656380417
88.80804702367634,116.10525642571012,91.83856418949482
104.50184837352059,110.00554512921332,83.53577834561638
74.79634855585354,123.3476656674303,67.62024600067207
73.77648712633602,93.11749778010811,73.09869845542562
110.50852668874268,104.81621494795763,69.36533502235373
124.05816953787622,114.36538745912327,85.82334576126307
99.11217413027276,115.86521847829145,112.85452539955246
78.31516029563029,108.27682626112991,95.82181518551057
103.74347112726504,64.38852104768992,109.97093233201967
77.8894918565841,91.52085575735865,51.00534368272487
89.57624483815037,48.23988834933001,69.15729632365384
81.74933730796668,76.6451713142783,63.586201080594584
106.10633485606486,78.83621379762458,43.15687693762245
94.92692803427452,81.33916813981159,97.00601148666864
98.70681303644794,97.08087656352855,106.97374065564526
106.85336699018909,111.19430339091691,73.11137253255721
119.90808196592076,121.30215319104434,74.31996436345383
87.42143391144633,113.88768901876125,103.91485313030473
62.58140679663919,123.29210637495109,112.70016620011425
82.1882353820338,127.02238995443267,65.64047010913617
88.00759899940964,112.49273676495416,63.11692650136898
69.90173814209214,122.9670942402262,93.22441060896016
89.04649391228935,107.13712313962408,105.93089914528882
95.24351191857903,109.21373445869006,118.95870513479183
97.21440140145366,115.13149572485165,120.79156008797096
104.86321561652218,117.47594944658034,114.48930259911076
97.36638999402699,106.03864407947752,122.99348707182914
103.06649130087004,112.49907265064415,106.62556691131293
74.2769958991927,124.71121304924735,121.62003280947276
84.68481279247052,96.41363496554769,102.53564596098664
89.14108853102057,116.43486707284363,118.47904032969444
81.51684982433831,115.54564994603048,111.59160527352253
67.59161535597045,99.55971311319296,114.8853652646283
73.6511113991381,129.1361494407912,120.66664572634454
110.7617378709631,104.8281340061599,115.94288149737706
88.76085205718402,118.3907717149803,130.160062022672
76.18618546716345,125.57997198612492,110.04933050213629
77.1545518332726,87.23283959076153,113.24982904820621
106.10305241019678,65.17100168904476,111.93041136235504
60.173795479465404,78.95085797576931,112.08030048126591
91.10849689909534,63.05119812661899,110.22818089435793
126.98329173809589,81.5487885435633,45.71464788138404
91.57629287278522,60.52282885612992,94.5977863680116
62.970684777737674,83.73981412119493,86.87878106492876
82.80306958670236,69.0830414758764,62.65315189101658
70.73832782922534,66.27018508369028,79.04243665411214
101.22614545996835,67.00996716418764,59.059500096978674
126.33586500159917,52.85176563444849,82.21668715680133
87.33581587402942,72.07998494334052,61.4170676016143
66.71345892943349,72.53262165279283,82.51204416740339
93.27973298483512,59.18943833221983,63.14938389779675
113.89438244318247,92.96587048069475,64.40073373880965
98.74271442922998,124.75419996653,74.42495138619918
100.9694811998435,105.10377814244765,115.99092785222096
106.65157355769706,116.80798597328982,105.82560157578715
110.55444913040265,114.39814870737949,90.65856829426399
95.73123812145981,106.36110856902437,114.6791167054076
68.4261900972024,116.59436493143919,105.71880281971576
69.65593249486896,114.27970641687862,104.40449421681986
90.4716326130608,105.76822800146343,127.52170032408556
107.07857476264189,117.61336141308044,113.36087712820259
106.46399831888436,106.34452701429804,105.21523398403309
92.28063736246828,107.62481661914877,114.10057683895073
67.25584044875137,119.59904329417525,107.62503983726293
75.68445881541983,132.22412318166164,114.04478538526357
104.07997855416072,114.61224525772968,119.4179854222975
106.53002394035322,118.87522274311192,112.35292161508968
102.76232871215026,133.74994293082307,112.80139083494255
111.19148816867411,104.05084182966503,127.91873165745865
96.95095462606912,112.39136031171729,107.41970979535714
86.98452321666016,116.13118124740826,109.56149250749993
111.38843237771856,101.38287063785816,116.24289222483512
92.48352379716081,124.74850522094509,114.19495130495895
83.47975872642866,105.49770232035608,116.72825094592314
78.61021572264794,107.76151751655762,86.32284174144614
92.02361368461729,62.55040042561357,122.78040924250718
111.63087931786703,68.02954654779059,76.34049343121238
106.83906305581667,58.0031039149696,62.466341405480286
68.9884692697993,83.00978449601115,53.37695558304718
86.22127346449945,60.14099884003026,83.43092480117345
75.78005080033438,89.08650917632168,54.529801901462534
81.19355383616131,66.06236481731264,94.50282326181248
92.09466367369185,80.22549708767463,70.72771094730966
121.47685453289945,59.268899791934544,61.487164238620565
87.40888761665762,61.56783247001726,73.45947289552285
80.29166303173,58.45355195882116,117.57620311115151
103.30147180747981,69.75142173967606,114.05119519832402
120.30775886032085,67.0868224915679,116.68467432762584
96.60924280075139,74.3091524587238,97.39860242449332
115.60049800272168,59.14327475875855,97.09149225611466
72.96141508667084,85.44371565176554,98.91783461080622
71.19097547508338,69.41559510713897,101.75590201892516
96.571964986074,81.49326787778315,97.76097597013742
109.80689010353836,76.36875064898078,117.67100990895129
87.65472952425431,99.28397419923989,115.56295972091242
79.18299332936249,95.48031539799626,119.23349553758287
74.0948196459562,119.5958573272764,118.8463761082968
67.4850464834187,121.41818076133285,111.0691164663328
88.99615942237483,90.9207185038431,101.54221971932965
70.9074618334082,116.77306204689911,111.95174487817087
73.69313440404271,99.76497300581006,114.4925156694548
96.46019181457572,129.75404900709867,105.54675129505408
101.91749068931183,112.78181301341758,113.33700414351017
103.4866081141694,95.96640444823306,119.19319806549558
80.14656295955899,104.49754478255417,112.27887166953748
84.64454847099434,113.66909687910457,61.82662876851412
82.18027117242806,107.29645195278582,68.33325573459078
105.25417723590729,119.73050468072466,60.215518018542234
101.14897208117192,94.69025220057215,67.81739221920795
110.84143791693914,69.92003439871718,69.11076614268237
81.89047496518408,53.798847208818515,68.79159915986864
66.26346581023395,62.12922621597383,77.01179097650274
98.15527689441474,65.67422120590363,65.11618341514425
108.40169716653718,63.4159053577794,57.7646423077754
113.47892141398016,66.09983320414713,80.59715203741827
114.00004336952678,76.59536338507927,102.0860009750346
75.76565778069116,81.98681125616572,121.3917722952721
104.97181995204579,86.15428079306224,105.17955353419651
121.18656744759896,45.74789465868568,109.56452493607364
89.96810189544411,55.267271674313314,105.48435867069492
100.68022692671894,63.14699511093971,122.02456362009505
94.07351187071382,92.20001538491016,118.04838794578721
86.94990314956137,87.30566024385861,102.7355916839845
93.17237978571322,61.54241443511777,114.15783623760977
101.15849750530131,75.91363009861507,70.57020370173016
111.12194994802044,51.53326114100789,84.61526126590746
74.73623861037666,117.51157389405303,59.573246483353216
75.11377612788014,127.09365954996811,65.62936773492714
103.62753340121719,117.81156096232708,69.83850674846613
98.14346602967439,110.72794653236416,83.7480975151461
110.19927070089382,114.03663898956856,85.93363037414878
95.91052632836983,111.08397839476052,90.6025193564595
72.68099045650449,117.35536449263284,109.6937030680453
78.44354689452588,115.56990679905367,111.04319966486402
111.55371540008433,114.08415131939768,111.44888662093268
92.99298219388889,111.47436657400439,110.57523696987576
117.46482593689295,105.32128381972416,104.04407664444662
81.2887573150234,119.8420017689776,118.800924426184
60.672712521059374,126.7124904965224,99.37787707239958
67.07346567963809,90.00176441898115,115.88573521374755
74.41247749713885,90.06271213376607,112.85592766304764
93.44279651860653,53.642768259221654,128.4850267089295
107.84533247316246,75.25101000149068,60.14022094339675
102.60475611164365,64.22439661472475,75.08877086510073
61.17723408210236,114.45994764753762,57.64909267245965
83.13908462781146,118.61588961749851,69.69555749308493
90.16051267286116,119.48210540273875,117.00567240856938
93.43574405365977,138.71917207576175,122.51519196800996
120.28000072271172,88.67518790895548,113.83292853430888
87.0142348616046,63.42444507860736,100.9925500190693
60.93133003871036,78.00261076704027,97.13035933233489
83.59903660286508,58.62318484074042,106.67125372729305
104.7852126816026,76.76977424375286,115.4479716810929
111.77683139573982,69.47982081913882,102.31884226270849
80.78000595399085,56.01516808913805,116.2232377209137
67.13124236655928,70.7734907894541,102.80420841355185
99.9631375608671,62.54949959547364,115.46601712303443
123.01168737239472,77.17203015047318,121.75069899733718
74.1677966864568,103.51368373343675,105.16670264278002
75.8225175513201,117.41996837662779,107.30718252445882
106.44052821532298,114.25807825186635,107.08621452281832
96.48926668690933,108.25946208630475,128.3774442857531
120.86159237599792,83.98643900265743,110.22002476788488
88.43374588621674,106.54799228090515,90.30550072651647
78.51812036482809,68.52138286686741,105.51525959836226
69.09234824799789,86.04599406085921,53.84908612887831
73.41105510336747,54.33283156176939,68.87828274560675
82.31784168320397,81.53949282165462,72.71221242113066
77.4122606547405,123.49545038050553,75.74217939390964
108.11566007726631,97.01496228620505,113.8892911914666
111.12629031133746,120.82435230899473,82.10773784209886
105.13735868278005,132.25786621896,77.40423629657495
101.68770653485248,67.7730819792705,117.22471041902422
102.89248364677161,68.11458750323287,100.0683135694943
113.694520096583,64.14554620025808,59.12021099551765
97.19741553711278,80.75831404582092,77.94222158933732
69.27363239396189,84.9450666998536,73.12063798661575
76.62502264885111,86.35391053120175,61.773379835162
71.81423472375829,113.1392545626092,58.45893852230124
99.175292606403,121.52821615345377,72.8421901398524
115.74399992552715,111.59860085271399,58.60000449579334
86.00680598270299,117.26019020628563,66.28166076881868
86.0679422329874,116.25645110743008,72.27550849364177
72.90206820966958,104.8632314244574,82.38021507176312
73.18272825696374,97.71336768196862,81.55932315220599
90.22413352609081,104.70862331025992,80.77672424686119
116.06301706450058,120.58648144023789,78.72983545522278
92.28456313552448,114.20872437480364,73.52168651041889
94.5967061793472,110.53962984760884,65.48011854328351
67.7306106579361,122.10616501476694,87.60302575743549
115.89213758663209,72.0931378700987,118.48784553868072
111.54398749703938,67.92272176525562,93.99573215169536
75.5997126298113,62.96610443633921,88.5117876223063
97.56166066625364,71.1617131978345,83.36966955926762
92.37612981424216,75.27626718107702,81.10183271126296
92.33729003148098,66.78989663761251,87.45605241115256
91.30889577627613,47.65859970054096,63.13563317954245
57.22696950174574,66.91594166927777,95.45567666359459
115.59037871861955,52.412784505404765,130.74485611320384
119.0643190263978,68.10690395823353,116.52224622825506
79.0426523122443,55.91524674126093,106.32858721954331
71.12760511991263,48.69934914986947,109.28548491160409
72.10692753641274,75.198712249612,114.19617517753
87.1547652984002,109.09177423899267,115.26607537118974
117.43919123117101,119.24501810386255,124.4558886364454
95.37490418919181,117.62275320429228,118.43078775593311
56.55145836408151,123.7236402245879,117.01748332294619
106.88112662807346,60.89096799849559,117.84865587297534
116.66103845460376,74.77735763515905,95.69307000231585
91.56773237408466,69.0234678132411,82.76573658576066
114.2339050344948,54.95107916692246,46.77949376278728
85.06956324269579,74.15709016179231,66.1876583984615
82.2254893221924,65.41946380102226,72.39150240125625
88.31611318123352,66.70070144150783,75.12905580376022
106.09053722269398,55.16257992008968,69.67793449858296
111.07971903145148,61.06062961228756,67.88609658771396
107.2433337624107,70.45231253708504,115.54332655058602
68.39945820474473,86.7072806597023,100.74626829986164
68.18079414220838,64.30541890168571,91.12000596639643
71.8065078698197,60.28960145604742,112.87855026040057
110.08558750019168,54.58851597400462,111.25337127382947
95.28760323648926,65.95031343432913,126.9369964404616
98.99479341391769,70.49300554473535,90.08681907981298
114.81149255515756,66.15424842648996,67.38582514988153
105.7457390557714,70.93764528637928,70.33908658024359
112.66884296869563,89.50097090396429,57.10279485922291
94.98180070962454,80.86603480093868,57.63885814064655
75.46896798238615,74.98170838623858,68.90340990628474
74.05934412665638,66.34815757326115,93.03976701305909
96.05655883672397,67.09382734245438,64.10054154269649
106.0661119171076,74.94389412263054,74.96870462464952
69.61228101064992,92.40613201588496,60.71915164456862
109.88785483313804,110.16682169541488,71.90941576545019
106.38321983079945,125.3085039855512,65.57887507943529
71.96395329151466,113.70988458690046,59.02319417295893
62.869497003313114,127.51402459016924,70.4630027515943
75.1569494744702,116.32921797794975,57.6115657707013
108.26551586453836,114.57453485564977,67.18420670479952
