0.000000000000000000e+00 1.532386418600000022e+00 1.262053326999999781e-01 9.916834080000000440e-02 9.681317779999999706e-02 3.147741631000000040e-01 3.560678939000000431e-01 6.124307300000000204e-02 2.121210459000000270e-01 2.123318539999999865e-01 3.895952033999999786e-01 3.460175000000000121e-04 1.233854120000000068e-02 4.678858654999999978e-01 0.000000000000000000e+00 9.087382999999999659e-04 4.012502400000000392e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.007464000000000399e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.137977600000000353e-03 7.262431000000000398e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.431249900000000796e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.654321800000000703e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.303991544999999697e-01 1.198478732300000127e+00 4.772942450000000614e-02 5.376310370000000199e-02 1.872287918999999967e-01 5.912051480000000275e-02 5.460337336999999680e-01 7.709809463000000251e-01 3.745509728999999455e-01 0.000000000000000000e+00 7.876044129999999754e-02 3.277556129999999873e-02 6.885290000000000615e-05 9.736500000000000715e-06 0.000000000000000000e+00 5.021010000000000230e-05 1.487518499999999910e-03 2.178935600000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.703615999999999744e-04 0.000000000000000000e+00 1.685230800000000074e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.063680900000000026e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.234204030799999963e+00 2.181183724999999907e-01 2.021912713000000028e-01 6.683188539999999900e-02 9.192838520000000402e-02 5.199350184999999014e-01 9.167746810000000635e-02 1.855405767999999955e-01 2.052600319000000006e-01 0.000000000000000000e+00 1.558800851000000098e-01 4.491963842000000207e-01 1.478275072000000134e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.542369300000000134e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.024760800000000050e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.368779999999999909e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.207231999999999856e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.048391900000000057e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.056516399999999689e-01 1.114813656299999955e+00 4.874408219999999681e-02 7.421943039999999436e-02 1.312073830000000038e-02 4.613937376999999729e-01 7.233001962999999757e-01 3.719663758000000264e-01 2.993492242999999942e-01 7.742592049999999504e-02 0.000000000000000000e+00 8.953241010000000111e-02 1.088400000000000032e-06 1.841572999999999995e-04 2.165036910000000051e-02 4.459033299999999936e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.311011000000000030e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.662753999999999465e-04 0.000000000000000000e+00 0.000000000000000000e+00 4.563108399999999884e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.651950099999999937e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.389221411600000122e+00 3.022262411999999676e-01 1.122424763999999991e-01 1.234753786000000048e-01 1.577275777999999906e-01 4.106137207000000178e-01 4.502340036999999962e-01 1.063354472999999967e-01 1.985530806999999953e-01 5.107083230000000057e-02 2.201929977000000038e-01 5.456740116000000640e-01 0.000000000000000000e+00 2.894236000000000118e-04 0.000000000000000000e+00 1.022278099999999980e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.346731400000000019e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.979345999999999595e-04 0.000000000000000000e+00 1.188930699999999957e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200537710000000091e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.324990160000000076e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.184106507300000111e+00 1.752465234999999733e-01 1.430823489999999976e-01 1.452342803999999987e-01 1.301146280999999905e-01 4.720526427000000247e-01 2.925825324000000394e-01 1.415834018999999888e-01 3.506609940999999564e-01 9.871700000000000708e-06 8.682595690000000088e-02 4.843809792999999586e-01 7.201260000000000235e-05 1.368934999999999998e-04 4.111990000000000046e-04 0.000000000000000000e+00 3.101774700000000089e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.231287499999999958e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216229199999999946e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.910208999999999973e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.314679600000000309e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.434870549100000003e+00 3.150843050000000367e-02 1.121436127999999866e-01 1.481275150999999957e-01 1.314129824000000168e-01 1.376197432000000054e-01 4.853571602999999790e-01 1.638152632000000053e-01 6.697101715999999039e-01 3.568577341999999986e-01 1.370037999999999909e-04 2.405539850000000188e-02 5.045124999999999913e-04 0.000000000000000000e+00 6.855878600000000350e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.037922300000000035e-03 0.000000000000000000e+00 8.682869999999999759e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.503435499999999793e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.053270000000000373e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.069546759999999971e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.539776778000000346e-01 6.941796250999999751e-01 7.027093470000000952e-02 2.175255300000000086e-02 2.188795899999999850e-01 4.265218917999999970e-01 4.120955987000000098e-01 6.110200074999999620e-01 2.922814526999999996e-01 1.325735649999999939e-02 1.762320000000000095e-05 2.941965269999999993e-02 3.602063000000000075e-04 9.525869999999999650e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.495636000000000441e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.067451999999999957e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.292300000000000462e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.805960000000000152e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.064642287000000076e-01 7.722828307000000336e-01 4.550891001999999852e-01 1.780774571999999834e-01 1.239228760999999956e-01 1.033401124999999976e-01 1.179788716000000071e-01 6.769149947999999473e-01 2.206275250999999993e-01 3.720538531000000537e-01 4.000032403000000070e-01 5.524679000000000438e-04 4.692114129999999661e-02 4.364487999999999810e-04 1.657471000000000042e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.407330100000000073e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.845337500000000037e-03 5.438060899999999642e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.739269000000000030e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.528569639999999979e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.079897141100000013e+00 1.761495705999999994e-01 1.246674160999999975e-01 1.577464288000000048e-01 2.838923624999999951e-01 3.826678156999999691e-01 4.468390129999999516e-01 3.092158197000000053e-01 3.545315999999999854e-04 0.000000000000000000e+00 5.114782763999999871e-01 1.005170000000000068e-05 2.046618040000000235e-02 0.000000000000000000e+00 6.904623600000000562e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.759813399999999965e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.795456999999999977e-04 1.295301499999999958e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.825265999999999972e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
